cod_muni|municipio|cod_prov|provincia|cod_ccaa|ccaa
37001|Abusejo|37|Salamanca|07|Castilla y León
37002|Agallas|37|Salamanca|07|Castilla y León
37003|Ahigal de los Aceiteros|37|Salamanca|07|Castilla y León
37004|Ahigal de Villarino|37|Salamanca|07|Castilla y León
37005|Alameda de Gardón, La|37|Salamanca|07|Castilla y León
37006|Alamedilla, La|37|Salamanca|07|Castilla y León
37007|Alaraz|37|Salamanca|07|Castilla y León
37008|Alba de Tormes|37|Salamanca|07|Castilla y León
37009|Alba de Yeltes|37|Salamanca|07|Castilla y León
37010|Alberca, La|37|Salamanca|07|Castilla y León
37011|Alberguería de Argañán, La|37|Salamanca|07|Castilla y León
37012|Alconada|37|Salamanca|07|Castilla y León
37015|Aldea del Obispo|37|Salamanca|07|Castilla y León
37013|Aldeacipreste|37|Salamanca|07|Castilla y León
37014|Aldeadávila de la Ribera|37|Salamanca|07|Castilla y León
37016|Aldealengua|37|Salamanca|07|Castilla y León
37017|Aldeanueva de Figueroa|37|Salamanca|07|Castilla y León
37018|Aldeanueva de la Sierra|37|Salamanca|07|Castilla y León
37019|Aldearrodrigo|37|Salamanca|07|Castilla y León
37020|Aldearrubia|37|Salamanca|07|Castilla y León
37021|Aldeaseca de Alba|37|Salamanca|07|Castilla y León
37022|Aldeaseca de la Frontera|37|Salamanca|07|Castilla y León
37023|Aldeatejada|37|Salamanca|07|Castilla y León
37024|Aldeavieja de Tormes|37|Salamanca|07|Castilla y León
37025|Aldehuela de la Bóveda|37|Salamanca|07|Castilla y León
37026|Aldehuela de Yeltes|37|Salamanca|07|Castilla y León
37027|Almenara de Tormes|37|Salamanca|07|Castilla y León
37028|Almendra|37|Salamanca|07|Castilla y León
37029|Anaya de Alba|37|Salamanca|07|Castilla y León
37030|Añover de Tormes|37|Salamanca|07|Castilla y León
37031|Arabayona de Mógica|37|Salamanca|07|Castilla y León
37032|Arapiles|37|Salamanca|07|Castilla y León
37033|Arcediano|37|Salamanca|07|Castilla y León
37034|Arco, El|37|Salamanca|07|Castilla y León
37035|Armenteros|37|Salamanca|07|Castilla y León
37037|Atalaya, La|37|Salamanca|07|Castilla y León
37038|Babilafuente|37|Salamanca|07|Castilla y León
37039|Bañobárez|37|Salamanca|07|Castilla y León
37040|Barbadillo|37|Salamanca|07|Castilla y León
37041|Barbalos|37|Salamanca|07|Castilla y León
37042|Barceo|37|Salamanca|07|Castilla y León
37044|Barruecopardo|37|Salamanca|07|Castilla y León
37045|Bastida, La|37|Salamanca|07|Castilla y León
37046|Béjar|37|Salamanca|07|Castilla y León
37047|Beleña|37|Salamanca|07|Castilla y León
37049|Bermellar|37|Salamanca|07|Castilla y León
37050|Berrocal de Huebra|37|Salamanca|07|Castilla y León
37051|Berrocal de Salvatierra|37|Salamanca|07|Castilla y León
37052|Boada|37|Salamanca|07|Castilla y León
37054|Bodón, El|37|Salamanca|07|Castilla y León
37055|Bogajo|37|Salamanca|07|Castilla y León
37056|Bouza, La|37|Salamanca|07|Castilla y León
37057|Bóveda del Río Almar|37|Salamanca|07|Castilla y León
37058|Brincones|37|Salamanca|07|Castilla y León
37059|Buenamadre|37|Salamanca|07|Castilla y León
37060|Buenavista|37|Salamanca|07|Castilla y León
37061|Cabaco, El|37|Salamanca|07|Castilla y León
37063|Cabeza de Béjar, La|37|Salamanca|07|Castilla y León
37065|Cabeza del Caballo|37|Salamanca|07|Castilla y León
37062|Cabezabellosa de la Calzada|37|Salamanca|07|Castilla y León
37067|Cabrerizos|37|Salamanca|07|Castilla y León
37068|Cabrillas|37|Salamanca|07|Castilla y León
37069|Calvarrasa de Abajo|37|Salamanca|07|Castilla y León
37070|Calvarrasa de Arriba|37|Salamanca|07|Castilla y León
37071|Calzada de Béjar, La|37|Salamanca|07|Castilla y León
37072|Calzada de Don Diego|37|Salamanca|07|Castilla y León
37073|Calzada de Valdunciel|37|Salamanca|07|Castilla y León
37074|Campillo de Azaba|37|Salamanca|07|Castilla y León
37077|Campo de Peñaranda, El|37|Salamanca|07|Castilla y León
37078|Candelario|37|Salamanca|07|Castilla y León
37079|Canillas de Abajo|37|Salamanca|07|Castilla y León
37080|Cantagallo|37|Salamanca|07|Castilla y León
37081|Cantalapiedra|37|Salamanca|07|Castilla y León
37082|Cantalpino|37|Salamanca|07|Castilla y León
37083|Cantaracillo|37|Salamanca|07|Castilla y León
37085|Carbajosa de la Sagrada|37|Salamanca|07|Castilla y León
37086|Carpio de Azaba|37|Salamanca|07|Castilla y León
37087|Carrascal de Barregas|37|Salamanca|07|Castilla y León
37088|Carrascal del Obispo|37|Salamanca|07|Castilla y León
37089|Casafranca|37|Salamanca|07|Castilla y León
37090|Casas del Conde, Las|37|Salamanca|07|Castilla y León
37091|Casillas de Flores|37|Salamanca|07|Castilla y León
37092|Castellanos de Moriscos|37|Salamanca|07|Castilla y León
37185|Castellanos de Villiquera|37|Salamanca|07|Castilla y León
37096|Castillejo de Martín Viejo|37|Salamanca|07|Castilla y León
37097|Castraz|37|Salamanca|07|Castilla y León
37098|Cepeda|37|Salamanca|07|Castilla y León
37099|Cereceda de la Sierra|37|Salamanca|07|Castilla y León
37100|Cerezal de Peñahorcada|37|Salamanca|07|Castilla y León
37101|Cerralbo|37|Salamanca|07|Castilla y León
37102|Cerro, El|37|Salamanca|07|Castilla y León
37103|Cespedosa de Tormes|37|Salamanca|07|Castilla y León
37114|Chagarcía Medianero|37|Salamanca|07|Castilla y León
37104|Cilleros de la Bastida|37|Salamanca|07|Castilla y León
37106|Cipérez|37|Salamanca|07|Castilla y León
37107|Ciudad Rodrigo|37|Salamanca|07|Castilla y León
37108|Coca de Alba|37|Salamanca|07|Castilla y León
37109|Colmenar de Montemayor|37|Salamanca|07|Castilla y León
37110|Cordovilla|37|Salamanca|07|Castilla y León
37112|Cristóbal|37|Salamanca|07|Castilla y León
37113|Cubo de Don Sancho, El|37|Salamanca|07|Castilla y León
37115|Dios le Guarde|37|Salamanca|07|Castilla y León
37116|Doñinos de Ledesma|37|Salamanca|07|Castilla y León
37117|Doñinos de Salamanca|37|Salamanca|07|Castilla y León
37118|Éjeme|37|Salamanca|07|Castilla y León
37120|Encina de San Silvestre|37|Salamanca|07|Castilla y León
37119|Encina, La|37|Salamanca|07|Castilla y León
37121|Encinas de Abajo|37|Salamanca|07|Castilla y León
37122|Encinas de Arriba|37|Salamanca|07|Castilla y León
37123|Encinasola de los Comendadores|37|Salamanca|07|Castilla y León
37124|Endrinal|37|Salamanca|07|Castilla y León
37125|Escurial de la Sierra|37|Salamanca|07|Castilla y León
37126|Espadaña|37|Salamanca|07|Castilla y León
37127|Espeja|37|Salamanca|07|Castilla y León
37128|Espino de la Orbada|37|Salamanca|07|Castilla y León
37129|Florida de Liébana|37|Salamanca|07|Castilla y León
37130|Forfoleda|37|Salamanca|07|Castilla y León
37131|Frades de la Sierra|37|Salamanca|07|Castilla y León
37132|Fregeneda, La|37|Salamanca|07|Castilla y León
37133|Fresnedoso|37|Salamanca|07|Castilla y León
37134|Fresno Alhándiga|37|Salamanca|07|Castilla y León
37135|Fuente de San Esteban, La|37|Salamanca|07|Castilla y León
37136|Fuenteguinaldo|37|Salamanca|07|Castilla y León
37137|Fuenteliante|37|Salamanca|07|Castilla y León
37138|Fuenterroble de Salvatierra|37|Salamanca|07|Castilla y León
37139|Fuentes de Béjar|37|Salamanca|07|Castilla y León
37140|Fuentes de Oñoro|37|Salamanca|07|Castilla y León
37141|Gajates|37|Salamanca|07|Castilla y León
37142|Galindo y Perahuy|37|Salamanca|07|Castilla y León
37143|Galinduste|37|Salamanca|07|Castilla y León
37144|Galisancho|37|Salamanca|07|Castilla y León
37145|Gallegos de Argañán|37|Salamanca|07|Castilla y León
37146|Gallegos de Solmirón|37|Salamanca|07|Castilla y León
37147|Garcibuey|37|Salamanca|07|Castilla y León
37148|Garcihernández|37|Salamanca|07|Castilla y León
37149|Garcirrey|37|Salamanca|07|Castilla y León
37150|Gejuelo del Barro|37|Salamanca|07|Castilla y León
37151|Golpejas|37|Salamanca|07|Castilla y León
37152|Gomecello|37|Salamanca|07|Castilla y León
37154|Guadramiro|37|Salamanca|07|Castilla y León
37155|Guijo de Ávila|37|Salamanca|07|Castilla y León
37156|Guijuelo|37|Salamanca|07|Castilla y León
37157|Herguijuela de Ciudad Rodrigo|37|Salamanca|07|Castilla y León
37158|Herguijuela de la Sierra|37|Salamanca|07|Castilla y León
37159|Herguijuela del Campo|37|Salamanca|07|Castilla y León
37160|Hinojosa de Duero|37|Salamanca|07|Castilla y León
37161|Horcajo de Montemayor|37|Salamanca|07|Castilla y León
37162|Horcajo Medianero|37|Salamanca|07|Castilla y León
37163|Hoya, La|37|Salamanca|07|Castilla y León
37164|Huerta|37|Salamanca|07|Castilla y León
37165|Iruelos|37|Salamanca|07|Castilla y León
37166|Ituero de Azaba|37|Salamanca|07|Castilla y León
37167|Juzbado|37|Salamanca|07|Castilla y León
37168|Lagunilla|37|Salamanca|07|Castilla y León
37169|Larrodrigo|37|Salamanca|07|Castilla y León
37170|Ledesma|37|Salamanca|07|Castilla y León
37171|Ledrada|37|Salamanca|07|Castilla y León
37172|Linares de Riofrío|37|Salamanca|07|Castilla y León
37173|Lumbrales|37|Salamanca|07|Castilla y León
37175|Machacón|37|Salamanca|07|Castilla y León
37174|Macotera|37|Salamanca|07|Castilla y León
37176|Madroñal|37|Salamanca|07|Castilla y León
37177|Maíllo, El|37|Salamanca|07|Castilla y León
37178|Malpartida|37|Salamanca|07|Castilla y León
37179|Mancera de Abajo|37|Salamanca|07|Castilla y León
37180|Manzano, El|37|Salamanca|07|Castilla y León
37181|Martiago|37|Salamanca|07|Castilla y León
37183|Martín de Yeltes|37|Salamanca|07|Castilla y León
37182|Martinamor|37|Salamanca|07|Castilla y León
37184|Masueco|37|Salamanca|07|Castilla y León
37186|Mata de Ledesma, La|37|Salamanca|07|Castilla y León
37187|Matilla de los Caños del Río|37|Salamanca|07|Castilla y León
37188|Maya, La|37|Salamanca|07|Castilla y León
37189|Membribe de la Sierra|37|Salamanca|07|Castilla y León
37190|Mieza|37|Salamanca|07|Castilla y León
37191|Milano, El|37|Salamanca|07|Castilla y León
37192|Miranda de Azán|37|Salamanca|07|Castilla y León
37193|Miranda del Castañar|37|Salamanca|07|Castilla y León
37194|Mogarraz|37|Salamanca|07|Castilla y León
37195|Molinillo|37|Salamanca|07|Castilla y León
37196|Monforte de la Sierra|37|Salamanca|07|Castilla y León
37197|Monleón|37|Salamanca|07|Castilla y León
37198|Monleras|37|Salamanca|07|Castilla y León
37199|Monsagro|37|Salamanca|07|Castilla y León
37200|Montejo|37|Salamanca|07|Castilla y León
37201|Montemayor del Río|37|Salamanca|07|Castilla y León
37202|Monterrubio de Armuña|37|Salamanca|07|Castilla y León
37203|Monterrubio de la Sierra|37|Salamanca|07|Castilla y León
37204|Morasverdes|37|Salamanca|07|Castilla y León
37205|Morille|37|Salamanca|07|Castilla y León
37206|Moríñigo|37|Salamanca|07|Castilla y León
37207|Moriscos|37|Salamanca|07|Castilla y León
37208|Moronta|37|Salamanca|07|Castilla y León
37209|Mozárbez|37|Salamanca|07|Castilla y León
37211|Narros de Matalayegua|37|Salamanca|07|Castilla y León
37213|Nava de Béjar|37|Salamanca|07|Castilla y León
37214|Nava de Francia|37|Salamanca|07|Castilla y León
37215|Nava de Sotrobal|37|Salamanca|07|Castilla y León
37212|Navacarros|37|Salamanca|07|Castilla y León
37216|Navales|37|Salamanca|07|Castilla y León
37217|Navalmoral de Béjar|37|Salamanca|07|Castilla y León
37218|Navamorales|37|Salamanca|07|Castilla y León
37219|Navarredonda de la Rinconada|37|Salamanca|07|Castilla y León
37221|Navasfrías|37|Salamanca|07|Castilla y León
37222|Negrilla de Palencia|37|Salamanca|07|Castilla y León
37223|Olmedo de Camaces|37|Salamanca|07|Castilla y León
37224|Orbada, La|37|Salamanca|07|Castilla y León
37225|Pajares de la Laguna|37|Salamanca|07|Castilla y León
37226|Palacios del Arzobispo|37|Salamanca|07|Castilla y León
37228|Palaciosrubios|37|Salamanca|07|Castilla y León
37229|Palencia de Negrilla|37|Salamanca|07|Castilla y León
37230|Parada de Arriba|37|Salamanca|07|Castilla y León
37231|Parada de Rubiales|37|Salamanca|07|Castilla y León
37232|Paradinas de San Juan|37|Salamanca|07|Castilla y León
37233|Pastores|37|Salamanca|07|Castilla y León
37234|Payo, El|37|Salamanca|07|Castilla y León
37235|Pedraza de Alba|37|Salamanca|07|Castilla y León
37236|Pedrosillo de Alba|37|Salamanca|07|Castilla y León
37237|Pedrosillo de los Aires|37|Salamanca|07|Castilla y León
37238|Pedrosillo el Ralo|37|Salamanca|07|Castilla y León
37239|Pedroso de la Armuña, El|37|Salamanca|07|Castilla y León
37240|Pelabravo|37|Salamanca|07|Castilla y León
37241|Pelarrodríguez|37|Salamanca|07|Castilla y León
37242|Pelayos|37|Salamanca|07|Castilla y León
37243|Peña, La|37|Salamanca|07|Castilla y León
37244|Peñacaballera|37|Salamanca|07|Castilla y León
37245|Peñaparda|37|Salamanca|07|Castilla y León
37246|Peñaranda de Bracamonte|37|Salamanca|07|Castilla y León
37247|Peñarandilla|37|Salamanca|07|Castilla y León
37248|Peralejos de Abajo|37|Salamanca|07|Castilla y León
37249|Peralejos de Arriba|37|Salamanca|07|Castilla y León
37250|Pereña de la Ribera|37|Salamanca|07|Castilla y León
37251|Peromingo|37|Salamanca|07|Castilla y León
37252|Pinedas|37|Salamanca|07|Castilla y León
37253|Pino de Tormes, El|37|Salamanca|07|Castilla y León
37254|Pitiegua|37|Salamanca|07|Castilla y León
37255|Pizarral|37|Salamanca|07|Castilla y León
37256|Poveda de las Cintas|37|Salamanca|07|Castilla y León
37257|Pozos de Hinojo|37|Salamanca|07|Castilla y León
37258|Puebla de Azaba|37|Salamanca|07|Castilla y León
37259|Puebla de San Medel|37|Salamanca|07|Castilla y León
37260|Puebla de Yeltes|37|Salamanca|07|Castilla y León
37261|Puente del Congosto|37|Salamanca|07|Castilla y León
37262|Puertas|37|Salamanca|07|Castilla y León
37263|Puerto de Béjar|37|Salamanca|07|Castilla y León
37264|Puerto Seguro|37|Salamanca|07|Castilla y León
37265|Rágama|37|Salamanca|07|Castilla y León
37266|Redonda, La|37|Salamanca|07|Castilla y León
37267|Retortillo|37|Salamanca|07|Castilla y León
37268|Rinconada de la Sierra, La|37|Salamanca|07|Castilla y León
37269|Robleda|37|Salamanca|07|Castilla y León
37270|Robliza de Cojos|37|Salamanca|07|Castilla y León
37271|Rollán|37|Salamanca|07|Castilla y León
37272|Saelices el Chico|37|Salamanca|07|Castilla y León
37273|Sagrada, La|37|Salamanca|07|Castilla y León
37303|Sahugo, El|37|Salamanca|07|Castilla y León
37274|Salamanca|37|Salamanca|07|Castilla y León
37275|Saldeana|37|Salamanca|07|Castilla y León
37276|Salmoral|37|Salamanca|07|Castilla y León
37277|Salvatierra de Tormes|37|Salamanca|07|Castilla y León
37278|San Cristóbal de la Cuesta|37|Salamanca|07|Castilla y León
37284|San Esteban de la Sierra|37|Salamanca|07|Castilla y León
37285|San Felices de los Gallegos|37|Salamanca|07|Castilla y León
37286|San Martín del Castañar|37|Salamanca|07|Castilla y León
37287|San Miguel de Valero|37|Salamanca|07|Castilla y León
37036|San Miguel del Robledo|37|Salamanca|07|Castilla y León
37288|San Morales|37|Salamanca|07|Castilla y León
37289|San Muñoz|37|Salamanca|07|Castilla y León
37291|San Pedro de Rozados|37|Salamanca|07|Castilla y León
37290|San Pedro del Valle|37|Salamanca|07|Castilla y León
37292|San Pelayo de Guareña|37|Salamanca|07|Castilla y León
37280|Sanchón de la Ribera|37|Salamanca|07|Castilla y León
37281|Sanchón de la Sagrada|37|Salamanca|07|Castilla y León
37282|Sanchotello|37|Salamanca|07|Castilla y León
37279|Sancti-Spíritus|37|Salamanca|07|Castilla y León
37283|Sando|37|Salamanca|07|Castilla y León
37293|Santa María de Sando|37|Salamanca|07|Castilla y León
37294|Santa Marta de Tormes|37|Salamanca|07|Castilla y León
37296|Santiago de la Puebla|37|Salamanca|07|Castilla y León
37297|Santibáñez de Béjar|37|Salamanca|07|Castilla y León
37298|Santibáñez de la Sierra|37|Salamanca|07|Castilla y León
37299|Santiz|37|Salamanca|07|Castilla y León
37300|Santos, Los|37|Salamanca|07|Castilla y León
37301|Sardón de los Frailes|37|Salamanca|07|Castilla y León
37302|Saucelle|37|Salamanca|07|Castilla y León
37304|Sepulcro-Hilario|37|Salamanca|07|Castilla y León
37305|Sequeros|37|Salamanca|07|Castilla y León
37306|Serradilla del Arroyo|37|Salamanca|07|Castilla y León
37307|Serradilla del Llano|37|Salamanca|07|Castilla y León
37309|Sierpe, La|37|Salamanca|07|Castilla y León
37310|Sieteiglesias de Tormes|37|Salamanca|07|Castilla y León
37311|Sobradillo|37|Salamanca|07|Castilla y León
37312|Sorihuela|37|Salamanca|07|Castilla y León
37313|Sotoserrano|37|Salamanca|07|Castilla y León
37314|Tabera de Abajo|37|Salamanca|07|Castilla y León
37315|Tala, La|37|Salamanca|07|Castilla y León
37316|Tamames|37|Salamanca|07|Castilla y León
37317|Tarazona de Guareña|37|Salamanca|07|Castilla y León
37318|Tardáguila|37|Salamanca|07|Castilla y León
37319|Tejado, El|37|Salamanca|07|Castilla y León
37320|Tejeda y Segoyuela|37|Salamanca|07|Castilla y León
37321|Tenebrón|37|Salamanca|07|Castilla y León
37322|Terradillos|37|Salamanca|07|Castilla y León
37323|Topas|37|Salamanca|07|Castilla y León
37324|Tordillos|37|Salamanca|07|Castilla y León
37325|Tornadizo, El|37|Salamanca|07|Castilla y León
37327|Torresmenudas|37|Salamanca|07|Castilla y León
37328|Trabanca|37|Salamanca|07|Castilla y León
37329|Tremedal de Tormes|37|Salamanca|07|Castilla y León
37330|Valdecarros|37|Salamanca|07|Castilla y León
37331|Valdefuentes de Sangusín|37|Salamanca|07|Castilla y León
37332|Valdehijaderos|37|Salamanca|07|Castilla y León
37333|Valdelacasa|37|Salamanca|07|Castilla y León
37334|Valdelageve|37|Salamanca|07|Castilla y León
37335|Valdelosa|37|Salamanca|07|Castilla y León
37336|Valdemierque|37|Salamanca|07|Castilla y León
37337|Valderrodrigo|37|Salamanca|07|Castilla y León
37338|Valdunciel|37|Salamanca|07|Castilla y León
37339|Valero|37|Salamanca|07|Castilla y León
37343|Vallejera de Riofrío|37|Salamanca|07|Castilla y León
37340|Valsalabroso|37|Salamanca|07|Castilla y León
37341|Valverde de Valdelacasa|37|Salamanca|07|Castilla y León
37342|Valverdón|37|Salamanca|07|Castilla y León
37344|Vecinos|37|Salamanca|07|Castilla y León
37345|Vega de Tirados|37|Salamanca|07|Castilla y León
37346|Veguillas, Las|37|Salamanca|07|Castilla y León
37347|Vellés, La|37|Salamanca|07|Castilla y León
37348|Ventosa del Río Almar|37|Salamanca|07|Castilla y León
37349|Vídola, La|37|Salamanca|07|Castilla y León
37351|Villaflores|37|Salamanca|07|Castilla y León
37352|Villagonzalo de Tormes|37|Salamanca|07|Castilla y León
37353|Villalba de los Llanos|37|Salamanca|07|Castilla y León
37354|Villamayor|37|Salamanca|07|Castilla y León
37355|Villanueva del Conde|37|Salamanca|07|Castilla y León
37356|Villar de Argañán|37|Salamanca|07|Castilla y León
37357|Villar de Ciervo|37|Salamanca|07|Castilla y León
37358|Villar de Gallimazo|37|Salamanca|07|Castilla y León
37359|Villar de la Yegua|37|Salamanca|07|Castilla y León
37360|Villar de Peralonso|37|Salamanca|07|Castilla y León
37361|Villar de Samaniego|37|Salamanca|07|Castilla y León
37362|Villares de la Reina|37|Salamanca|07|Castilla y León
37363|Villares de Yeltes|37|Salamanca|07|Castilla y León
37364|Villarino de los Aires|37|Salamanca|07|Castilla y León
37365|Villarmayor|37|Salamanca|07|Castilla y León
37366|Villarmuerto|37|Salamanca|07|Castilla y León
37367|Villasbuenas|37|Salamanca|07|Castilla y León
37368|Villasdardo|37|Salamanca|07|Castilla y León
37369|Villaseco de los Gamitos|37|Salamanca|07|Castilla y León
37370|Villaseco de los Reyes|37|Salamanca|07|Castilla y León
37371|Villasrubias|37|Salamanca|07|Castilla y León
37372|Villaverde de Guareña|37|Salamanca|07|Castilla y León
37373|Villavieja de Yeltes|37|Salamanca|07|Castilla y León
37374|Villoria|37|Salamanca|07|Castilla y León
37375|Villoruela|37|Salamanca|07|Castilla y León
37350|Vilvestre|37|Salamanca|07|Castilla y León
37376|Vitigudino|37|Salamanca|07|Castilla y León
37377|Yecla de Yeltes|37|Salamanca|07|Castilla y León
37378|Zamarra|37|Salamanca|07|Castilla y León
37379|Zamayón|37|Salamanca|07|Castilla y León
37380|Zarapicos|37|Salamanca|07|Castilla y León
37381|Zarza de Pumareda, La|37|Salamanca|07|Castilla y León
37382|Zorita de la Frontera|37|Salamanca|07|Castilla y León
38001|Adeje|38|Santa Cruz de Tenerife|05|Canarias
